,Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
485716,485717,B001RVFERK,AL6CEWLV2JB90,"The Writing Chef ""Dan""",0,1,4,1329350400,Tasty Treat,"The first time I tried this I thought, wow, this is great! It's as satisfying as eating regular potato chips, but sweeter and presumably healthier. So had I written the review then I would have given it 5 stars. The reason I hesitated was that I took it with me to work, and the more I tried it, the more I began to question the sweetness. There's no question that sweet potatoes are slightly sweet, but I felt it only fair to let readers know that they might find this product to be TOO sweet. Hence the reason for the 4 stars. It is still quite good, but if you find sweetness to be cloying, you might not like this product for long. But all in all, I would still recommend it."
485717,485718,B001RVFERK,A44OY8EFDM4IP,"Tiffany A. Harkleroad ""Tiffanys Bookshelf""",0,1,5,1327708800,I loved them!,"I am always looking for healthy, low calorie snacks, so when I heard about Popchips, I was intrigued.  They are crunchy chips that are not fried, and not baked, but created using heat and pressure to make them pop into being.  Since I love sweet potato chips in general, I thought I would give these a try.<br /><br />The first thing I noticed was the color.  They looked a bit lighter in color to other sweet potato chips I have tried, and I think this is due to them not being fried.  They really looked the same color as fresh, cooked sweet potatoes.  I did not notice any particular smell, other than good old sweet potatoes.  So far so good.<br /><br />In terms of taste, I thought they tasted great.  The chips were nice and crispy, with only a hint of salt, so you really got to enjoy the naturally sweet flavor.  I can really see that these will help satisfy cravings for something crunchy, something salty, something sweet, and especially something that is all three.<br /><br />The texture is definitely not that of a typical potato chip.  They are lighter, crisper, and airy, not as dense as a rice cake, but not as greasy as a typical chip.  All in all, I was really pleased with them.  Someone looking for a healthy replacement, or enjoys other veggie chip type snacks would really like these, I think.  For a die hard chip lover, these would might not satisfy you upon first taste, but give them a couple of chances; personally I loved them.<br /><br />With the snack size bag being 100 calories, I am pretty sold on these as a healthy snack alternative.  This would be a great addition to a sandwich for lunch, or an in-between meal snack.  I am happy to add Popchips to my snack rotation."
485718,485719,B001RVFERK,AHRNDSKWH1YBT,M. Hertzler,0,1,4,1327536000,The crunch has it!,"We frequent Whole Foods and love to buy the larger ""Pop Chips"" that they make. They are about 7 inches across and so unbelievable crispy! We like to eat them more for fun than anything.<br /><br />So when I was offered a chance to try these PopChips, I was excited. The size of each chip is about that of a potato chip. The bag is 100 calories (3 Weight Watchers +Points if you are calculating).<br /><br />The first thing I noticed is the sweet, followed by salty of the chip. Second is the crunch that is oh-so satisfying! My 5 year old just loved them while my 8 year old wasn't so hip to the flavor.<br /><br />There is a distinct sweet potato flavor, where the sweet comes in. There are also some other spices that I can't place, but the taste is not spicy hot, is considerably salty. I like them a lot and will continue to buy them to satisfy that late night or mid afternoon need for a crispy, salty snack."
485719,485720,B001RVFERK,A2ZMMQ4W17EK2N,Kendra,0,1,2,1307577600,Original PopChips,"Bought the Original flavor from the store and just tried them tonight. They were very greasy and salty. I did not like them a lot. I will not purchase this original flavor again. However I can't complain because I got the 3 ounce bag for only $1.00 at the store while they were on sale. I tried the BBq flavor and they are delicious. I bought the sea salt & vinegar, and cheddar but haven't tried those yet."
485720,485721,B001RVFERK,A2I54K5MOG298K,dy,0,1,5,1298764800,Taste good and are filling.,"My family has really enjoyed these. Unfortunately, we can only get them online as no local grocery carries them yet.  We are asking every time we go."
485721,485722,B001RVFERK,A23W3FV2HT3ZZL,"Elizabeth Bellamy ""leodaisy""",0,1,2,1296259200,Edible,"I bought these on special when they were only about $13 for 24 .8 oz bags.  It's an absolutely wonderful deal.  But unfortunately I don't like them... at all!  I've tried Salt & Pepper, Original, BBQ, Salt & Vinegar; but these are just awful!  I've loved all the other flavors and I like Sour Cream & Onion chips normally, so I'm not sure why I dislike these so much.  I'm hoping I can somehow return them."
485722,485723,B001RVFERK,A2YX27VE2XQHJQ,LuvOahu,0,1,5,1286323200,Greatest invention since sliced bread!!,"I discovered Popchips when I was on a trip to Vegas.  I doubted I could find them when I got home and I was almost right.  I found a couple of stores that had them but only one flavor and the price was exhorbitant.  I was thrilled to find them on Amazon.  They are low fat, low calorie, and still delicious.  The single serve bags are ideal for lunch or to throw in the car when on a short trip."
485723,485724,B001RVFERK,A3AGKCSB9FLZ0T,G. meschino,0,1,5,1286064000,worth every bite,after trying these chips for the first time I have reordered them several times. other who have tried at my home have ordered them . you won't regret buying them
485724,485725,B001RVFERK,A3LHFORQ139D7O,Ravi S Makam,0,1,4,1285632000,pretty good snack,"I liked the popchips, specially the taste and low calorie fact.<br />Also the individial serve bags keeps them fresh and pack just what<br />you need need for a snack."
485725,485726,B001RVFERK,A1KBQEYNYSFDWY,"C. Thomas ""Interested Reader""",0,1,3,1285459200,They Seem Different,"I normally love Popchips.  I couldn't find them in the local stores so I ordered them here.  The flavor doesn't seem as good... they are a little more browned,thinner and seemed more crispy in a harder sort of way.  I don't know if the batch was off or if they have changed how they make them.  I was disappointed."
485726,485727,B001RVFERK,APKCN5V7KD784,P. Batchu,0,1,4,1285286400,Good chips but gets boring after a while,"Chips are popped, not fried or roasted. So they taste good and different. I like them but I didn't get addicted to them like the first time I got addicted to lays when I was a kid. And the Original Popchips are not definitely bland like other users have said."
485727,485728,B001RVFERK,A1YPZ7GFDEPO13,"Sam ""bagman""",0,1,3,1284681600,For garlic lovers,Pop chips are great but you really have to be a garlic lover to enjoy this one as a snack.
485728,485729,B001RVFERK,AX4IM26JSJ0T3,"AMS ""Reviewer""",0,1,3,1283299200,"OK, but not fabulous","The seasoning is too heavy. I will eat them, but only because I ordered a bunch."
485729,485730,B001RVFERK,A39H72H8NPM0R,Valuegal,0,1,2,1281312000,Family loved them but this is MY review,"I have to be upfront and tell you my family loves these but I do not. I do not like baked Lays or Pringles either. This product reminded me of them, not the same but similar. My son wanted me to try them and then invest in the company. I am glad so many people like them but I will pass on eating them and it looks like it is a private company.... So no stock either."
485730,485731,B001RVFERK,AFZIAFCQMK2XA,catsaway9,0,1,5,1229040000,Totally addicted to these chips!,"All of their chips are GREAT, but these pepper ones are my absolute favorite. (In order of preference: pepper, regular, barbecue, vinegar - haven't tried garlic.) The flavor reminds me of a baked potato, but spicy (not TOO hot). I can't get enough of them! The bonus is the low fat and calorie count, so I can munch without guilt - what a deal!"
485731,485732,B001RVFERK,A2UCU0Q11W42H1,Bruce Macewen,0,1,5,1227312000,Wow!!! These are great...,I love these chips. I have loved Salt & Vinegar potato chips for decades and these are the best. I've ordered the variety pack to try some of the other offerings from this company.
485732,485733,B001RVFERK,A29D4T4WQJW49W,mamie,3,6,1,1290988800,tasted funny,"I have purchased these in the past, but this order tasted a little stale. I have purchased food many times, but this was the first time that I have been disappointed in the quality. I should have returned it."
485733,485734,B001RVFERK,A35M1GUWO7O4D8,Molly Flanigold,1,3,1,1324857600,Jalapeno? More like gym socks and garbage.,"Holy barf bag, the jalapeno Popchips are FOUL. I love the original Popchips and I really love Jalapeno, but for some reason the Popchips people just couldn't get the flavor right. I tried one, gagged, and handed the bag off to my dad to try. He was munching cautiously when I mentioned I thought they tasted a bit like garbage. He paused, considered, and said, ""That's it. That's the taste. There's something gym-socky about it."" Save your money!"
485734,485735,B001RVFERK,A3H9W7E1T0AVD0,CrysDanMom,1,3,1,1315958400,The Salt & Pepper version is awful!,"We ordered the salt and pepper version since they were on sale and we really like PopChips.  They were AWFUL!  Honestly, we couldn't eat them because they were so hot.  I would not have thought that ""salt and pepper"" would have been so incredibly heavy on the pepper.  Our mouths were burning and it wasn't a good burn!  We will continue to buy Popchips but never the salt and pepper variety again."
485735,485736,B001RVFERK,A2XM68E5RNLML9,okaytoday,1,3,1,1302480000,THE WORST I HAVE EVER HAD,"I love chips...and have been noshing on the regular Popchips for months now...love most of the flavors. So when I saw the multigrain, I thought, why not?  UGH...it wasn't crispy and the taste was bland and dull. I am so disheartened to have 23 bags left, that I don't know if I will continue my regular subscription.  Do not get these unless you want chips that would be better served as packing material"
485736,485737,B001RVFERK,A384U394FDCKUB,Practical Paul,1,3,1,1295827200,"all Crushed, don't buy","this is the third popchips box i ordered on Amazon. The box in the box was crushed by a toaster, the chips are really no more fun to eat."
485737,485738,B001RVFERK,A37JB1DGWBIDDS,C. Erickson,7,13,1,1266883200,Gross!,"I just cannot understand the high praise these chips have received.  I ordered the variety pack and am very disappointed.  All flavors have a really weird taste to them, except for maybe the plain chips.  The salt and vinegar especially tasted gross!  I took one bite and had to throw the bag away.  Now I'm stuck with a bunch of chips that I'll never eat."
485738,485739,B001RVFERK,AIN0ZUU09525J,"NotASheep ""Booklover""",2,5,1,1303862400,"To me, ""Original"" flavor just nasty tasting.","Unfortunately, I somehow stumbled upon this product and, based on all the glowing reviews, bought a case.  Upon opening the first bag and eating a couple, I was disgusted by the taste.  Worst thing I've ever ordered from Amazon---and I've ordered a lot.  I don't think the nutritional values are all that great, either."
485739,485740,B001RVFERK,A1ZC07EE366T09,Rocky,2,5,1,1298764800,Quality not what you find at local retailers,"I purchased two types, the original and the salt and vinegar. The original tasted burned, they were very tan/brown in color.  The vinegar were very sour.  Both cases were trashed & Amazon handled credit asap.  I have purchased these in grocery stores & airports and never had this quality problem.  These are pricey that's why I jumped at the great price Amazon offered this product.  Does Amazon got seconds?"
485740,485741,B001RVFERK,A30PW4ZH4AWXT1,Nor,2,5,1,1292457600,stale or rancid,I have purchased these in the past and enjoyed them. This whole box is old. the flavor is off badly.
485741,485742,B001RVFERK,AXXWXM6K66YMZ,immelbatoast,5,10,1,1224288000,Too strong IMO,"I bought the popchips variety pack to try the different flavors and I kept an open mind but I just don't like this flavor.  Their other flavors like BBQ & salt and vinegar are great, but these are REALLY peppery.  I can't even taste the salt on them because the pepper is so overwhelming.  Might be your bag of tea if you like a lot of pepper on food, but my husband puts pepper on everything and even he said there was too much pepper here."
485742,485743,B001RVFERK,A34FGRZK561PBP,R. Taylor,3,7,1,1283126400,They have a strange taste. Much worse than baked Lays or Pringles.,"I was disappointed with the taste of these chips (regular and barbecue). I can't really taste the potato, so it is almost like eating a badly-flavored foam chip. It tastes like it is stale even though it is fresh, and it also has an odd chemical-like taste. The similar baked lays and pringles chips are very tasty. My kids finally ate the rest of these chips, but only after all of the other chips were gone."
485743,485744,B001RVFERK,A1BAE6217W78NS,Morrigan Cider,0,2,1,1347580800,Bought it for kids and wife,They said the salt and vinegar were horrible! Blecht! Couldn't get the awful taste out of their mouth. Now i'm stuck with this box of popchips! lol.
485744,485745,B001RVFERK,A3VNL3FSJK7ISG,Mama gremlin :),0,2,1,1330041600,Healthy really?,"I was excited to buy these ""chips"" and try them out since they are supposed to be a healthier alternative. But these things are super super salty.  What it lacks in oil, it makes up for in salt.  I would not consider these things healthy at all.  I bought these for my toddler but I didn't know why he only ate 2 pieces before giving up until I tasted them myself. I even opened a 2nd and 3rd bag just to make sure the first bag wasn't just a fluke.  Don't waste your money on these.  Stick w/ the baked chips!"
485745,485746,B001RVFERK,ABSFFH7ECSE49,"Connie Woods ""Game Queen""",0,2,2,1327622400,Lacks flavor,"Because I like sweet potatoe fries, I thought I would like these.  But, I found them to lack flavor.  There is just a bit of a bitter taste to them.  They may be better for you than potato chips, but they just don't give the same satisfaction.  However, they are not very salty and are in a 100 calorie pack which makes them healthier for you. I thought maybe it was just me, so I had my husband and sister try them.  They each gave them a 2.5 rating.  My sister said they were a bit bland.  Hubby said they weren't too bad.  But, none of us are excited about eating another bag."
485746,485747,B001RVFERK,A3C40PJ9YXREQ5,PJ Coldren,0,2,3,1327536000,A nice alternative,"I shared these with friends at work.  The consensus is that they taste good, if not quite what some people expected.  Those who enjoy sweet potato fries liked them better than those with no experience in that area.  Price would be a consideration for everyone who tasted these, but not necessarily the overriding issue.  I personally enjoy them.  I'd look for them in a larger bag over a snack-size bag, mostly because I'm cheap that way.  Nobody said they were nasty or that it was something they'd never choose."
485747,485748,B001RVFERK,A3SMV35531YME,BookAddict,0,2,5,1327536000,Yummy!,"These are a nice, light alternative to ordinary potato chips. To me, they have a sort of buttery flavor. They're crunchy, a little sweet, and not the least bit greasy. My husband took some to work and they were a huge hit with his coworkers. In fact, he had none left for himself!"
485748,485749,B001RVFERK,A30ELDPP5TCQ8J,Bernard Farrell,0,2,5,1327536000,WAY better than I expected,"The label says they're popped, rather than fried or baked.  However they did it, these are great chips!  They're very nicely seasoned such that I don't think you'd be inclined to dip them, though they're certainly sturdy enough to.  The flavor is a nice balance sweet and salty with not too much of either. At 100 calories a bag, 3 grams of fat (no saturated, no trans fat), 16g carbohydrates and 230mg sodium per bag they're also great nutritionally.<br /><br />I'm not a big fan of sweet potatoes, but in this form they are terrific!  All five of us in this house from age 9 to 50-something are fans.<br /><br />I wish I was better at describing flavors but you'll just need to try them for yourself."
485749,485750,B001RVFERK,AZU591T4LP32O,"mousey gray ""classic everything fan""",0,2,5,1297036800,LOVE POPCHIPS BUT TOO SALTY!,"I really love these but hope they would lower the salt or perhaps offer a LOW SODIUM version of them.  I hope the ""powers that be"" will read this & consider it.  I could eat more of them then.  They taste great and are low in fat which I love."
485750,485751,B001RVFERK,A2PL7D70ZQ22LU,P. Najarian,0,2,4,1214179200,Great chips,"I tried these in Colorado and came home to find out they only sell them on the west coast. Amazon didn't sell the ones I wanted. I put it on a wish list as a gift for a loved one. Within a week of their birthday, Amazon e-mailed me that it was available. Great chips but, took longer to ship then expected. Just in the nick of time for the birthday. When you want something real bad, Amazon usually comes through."
485751,485752,B001RVFERK,A2RRIAGS3UOISM,"G W Push ""Hello""",4,9,1,1286323200,TRASH-Too much VINeGaR and NO Chips teste-24 BAGS of TRASH,I just cannot understand the high praise these chips have received! AGREE. I ordered the Sea Salt&Vinger packs and am very disappointed. Ver weird Vinegary awful taste. The salt and vinegar especially tasted gross! I took one bite and had to throw the bag away. Agrre. Now I'm stuck with a bunch of 23 bags of chips that I'll never eat.
485752,485753,B001RVFERK,A1DB4U8ISVULVE,The Original Most Interesting Man in the Worl...,1,4,5,1337472000,I love the way these smell,"I love eating these chips. They have a nice nostalgic smell that reminded me of my old grandpa's butt when he walked by. Every time I eat these chips I feel like I am taking a whiff of the old codger's rear, and it brings back memories. Sometimes I just open up a bag and deeply inhale the crotchety old aroma. Scottyboy and I eat these by the dozens, and I requested them so much that ol Scottyboy, who's in charge of snack purchases, bought these in bulk, which makes up for the week he bought ten boxes of edible strawberry underwear for the office."
485753,485754,B001RVFERK,A2H7CZLHBP0N3D,"L. Winslow ""steeler fan""",5,11,1,1266537600,Tastes like cardboard!,"I read about these on [...] and decided to try them.  I bought the variety pack so as not to get stuck with one flavor if I didn't like them.  I really tried to like these because of the health benefits but I ended up throwing out the whole case after tasting one of each flavor.  If you are looking for these as a substitute for potato chips, forget it.  They really do taste like dissolving cardboard.  Stick with baked Lays!"
485754,485755,B001RVFERK,AJXA1LEPPNFW4,MindSpeaksFree,2,6,1,1289433600,Not great,"My family and I enjoy the salt & vinegar chips that lays makes as well as the kettle cooked chips, so we wanted to try these chips because we've seen them all over the market. i took a chance and purchased them online on amazon and I regret taking that the chance. We do not like the dry and more on the salty taste of these chips. I will no longer make purchases on items that I can try buying at the store first before investing in buying by bulk and saving online. Do not purchase these chips unless you already tried them before."
485755,485756,B001RVFERK,A2UQIQUOAB47OT,"DB ""Been around for a few years now""",0,3,4,1327536000,Has a sort of mild salty Captain Crunch cereal kind of taste...,...or like salty Cheerios.  You can taste the sweet potato in the chip but the sweet potato flavor made it taste kind of like salty breakfast cereal.  I did like the chips but probably not enough to get them again.
485756,485757,B001RVFERK,A2OGYQXGN9K5LO,Maite Jerez,0,3,2,1327017600,Ew,"At first, I was impressed by these round little cracker/chip things.  The novelty wears off fast.  I have decided they are quite gross."
485757,485758,B001RVFERK,A3A90CELVLOUP6,"Nanciejeanne ""Enjay""",0,3,2,1307577600,Did NOT like the taste of these.,"I like all kinds of snack foods and potato chips. The regular kind, kettle cooked, and the ""modified"" potato snacks such as Munchos (my favorite) Pringles, Lay's Baked, etc.<br /><br />But not these. They have almost a styrofoam consistency...so they aren't really crisp and snappy, just hard. Like stale styrofoam. Now, I could learn to live with the texture, but the flavor is odd, too. . Almost like an unnatural type of flavor. My husband doesn't even usually notice or comment on flavors in snack foods(just sorta eats,) but he said ""I don't like these, they taste funny. Don't buy these again."" My 12 year old kids wouldn't even eat them. Maybe the ones with flavoring (like BBQ) cover it up, but not with the plain."
485758,485759,B001RVFERK,A2QUILPZ40SKOK,SMC,0,3,5,1298678400,popchips prices,"I loved buying a case of popchips for $13.42.  I would buy them on a regular basis if they were that price.  The product was great, the service was great also.  altogether a 5 star experience.  But now they've gone up by 70%.  Any chance of selling them to me at the original price?  Thanks, Susanne"
485759,485760,B001RVFERK,AFUE5BETIO4G7,"B. Spano ""b.s.""",0,3,2,1283299200,shipping is horrible.....,"I wish I could say that I've tried this and love it, however, I can't because I haven't received it yet.  It's been over 2 weeks since I made this purchase and it hasn't even shipped yet; and when I bought this it said it was in stock, so I don't know what's taking so long.  I don't think I'll buy this again because the wait is ridiculous."
485760,485761,B001RVFERK,A10X7DZ3WOE9YG,"Cristina Growden ""Former Marketplace book seller""",1,5,1,1325635200,Is this food?,"This is for the regular flavor...<br />I give it zero starts, it was so bad.<br />Hard to believe this is food, and really hard to believe all of the good reviews.  I felt like I was eating packing material, and it left a slimy, yucky residue in my mouth.  Totally disgusting.  BBQ Stix are way better!"
485761,485762,B001RVFERK,A2RUN9WBD5H23R,richman,1,5,1,1296777600,hated them,"I understand many people love these things, but I bought the sea salt and vinegar popchips and I hated them. I LOVE regular  potato chips lay's and other brands. These popchips not only taste bad but they have a bad after taste to me.<br />I think these popchips must be for ""heath"" type people who try to convince themselves these taste good.<br />We like what we like and we all have different experiences about this type of thing.<br />After reading so many positive reviews I thought these would be good.<br />They taste ""hallow"", ""empty"", too artificial chemical taste.<br />With a regular potato chip I get the ""that's it"" sensation, satisfying, full flavor."
485762,485763,B001RVFERK,A16UH2O4UVYOJZ,Hajnal's Secret Admirer in the Regenstein,1,5,2,1266969600,Dissappointing,"To quote another reviewer, I can't understand the high praises these chips have been receiving.<br /><br />Based on their popularity and high review score I ordered the 6-flavor variety pack off of Amazon. With some excitement I tore open the packaging and tried the various flavors. I was met with disappointment. Texture-wise, these chips are not crunchy at all and are unsatisfying. The flavors vary from terrible to passable. I couldn't finish the pack of what they call ""salt and vinegar"" chips.<br /><br />I suppose these chips might be popular with people who are trying to watch their weight.<br /><br />An anecdote: the day after I received these I gave the rest away to the other people in my dorm (who proceeded to affirm my suspicions that these chips were subpar). I then went to the corner shop across the street and bought some salt & vinegar Kettle chips."
485763,485764,B001RVFERK,A1YGDKJ7CAOQN3,"C. Mallesky ""C Mallesky""",0,4,2,1284681600,why did the price go up for these popchips,that is so unfair. I was a faithful customer now i have to go buy them somewhere else . Why Amazon!!!
485764,485765,B001RVFERK,AQNLG42HPS5KD,"Victor Silva ""Victorious""",1,6,2,1240099200,Packaging is misleading,"I bought a big bag of these and I don't mind the strong pepper taste. What I do mind is the bag implies these are Potato chips.<br /><br />There is absolutely no potato taste left in this snack; if you like eating extremely salty onion powder this snack is for you.<br /><br />Going by the bag I expected: REAL potatos, a little oil and baking, finally sprinkled with salt and pepper only? Not a long list with things like Cane Sugar, Rice flour, maltodextrin......list of ingredients goes on and on.<br /><br />If you're looking for BAKED POTATO, salt and pepper chips don't bother with these!<br /><br />--VS"
485765,485766,B001RVFERK,AKZPJVRNT4CR9,Reagan's Mommy,10,23,1,1277337600,"Yeast Extract = MSG, They DO Contain Preservatives!","Just an FYI that ""Yeast Extract"" is one of the titles that MSG hides behind. MSG IS a preservative and a dangerous one at that. The package lies... these contain preservatives. I will not be eating these!"
485766,485767,B001RVFERK,A1B2UXUU1H9CPT,"K. Haught ""ArLo""",0,5,2,1279238400,Not so good,"After doing numerous googles looking for Chipsters, one of my favorite childhood snacks, some reported that this product was very close to them. I disagree. About the closest flavor to the Chipsters so far would be Munchos, but still not the same. If you are conscious of diet, these will probably due."
485767,485768,B001RVFERK,A3NKQ6NPDL9J7Q,Y. You,1,7,1,1284508800,"TASTE AVERAGE, INSANELY EXPENSIVE","These chips taste average and they are insanely expensive compare to the big bags of chips from safeway or costco, for $2, you can get a big bag with 10 times the amount of chips compare to these 0.8oz bag chips, so for $5 in safeway, you can get $30 worth of popchips, these bags are so tiny, it's like serve size for fat people trying to lose weigh or something, for me, i never gain weigh, i rather go buy big bag of chips, these are expensive ripoff chips, will never buy again.<br />Maybe i think the price is high because i bought it from amazon.com, maybe elsewhere is cheaper, but chips as junk food, shouldn't be that expensive compare to local stores."
485768,485769,B001RVFERK,A1FSZILKM1W3NN,Chicago reviewer,4,16,1,1238284800,Terrible,These chips (all flavors of the variety pack) are really terrible.  I have thrown away a lot of them and suffered through eating some of them.  They are over spiced and nasty.
485769,485770,B001RVFERK,A3S88SC5W0MC5H,crunchie,1,14,1,1295136000,Great Chips,"Just the right kind of chips, they are crunchie, light and wonderful.<br />Great for people dieting. They are popped, not fried or baked.<br />Try them you'll enjoy them."
485770,485771,B001RVFERK,A1UWVEW0RXGWMW,Jackie Woodcock,1,1,5,1347580800,Great Pop Chips,"These Pop Chips are great!  Love them, even low in WW points.<a href=""http://www.amazon.com/gp/product/B001RVAWY0"">Popchips, Original, 0.8-Ounce Single Serve Bags (Pack of 24)</a>"
485771,485772,B001RVFERK,A1E517P7IR19RH,"Vimo ""EShopper""",1,1,5,1347235200,Sweet Potato PopChips are Sweeeeet!,"I think Sweet potato is the best flavor that Popchips offers.  They have the lowest sodium without sacrificing taste.  Not only do I love them, but my son loves them.  And he is hard to please.  Very healthy alternative to fried chips."
485772,485773,B001RVFERK,A2IED2NKLD292T,Collette,1,1,5,1347148800,Sweet Potato Pop Chips,"Absolutely love these chips, have introduced them to many of my friends. First time I tried them was the large bag and I ate the whole thing."
485773,485774,B001RVFERK,A2LSLI2WG2NYA7,Lynda,1,1,5,1345075200,Love Bar-B-Q Pop Chips!,I love to snack and pop chips have allowed me to still get my crunch on at only 100 calories a bag. I've lost 35 pounds making small changes and counting calories and this is one one them.
485774,485775,B001RVFERK,A1P20FFQ2AG7T7,Ira,1,1,5,1344988800,Sweet potato yummies,The new sweet potato popchips are yummy and filling  One small bag  fulfilled my desire to nosh for the evening. I felt no guilt on my diet.<br />  Good job Popchips!!
485775,485776,B001RVFERK,A1HGHFGUN0ZH4H,Jer M,1,1,5,1344297600,Popchips Delicious,Not only were the chips delicious but they were delivered quickly and in perfect condition. Will order again. Wish they had an option where u could choose which flavors you want.
485776,485777,B001RVFERK,A2ZHCZLMAYQBB1,u21queen,1,1,5,1343692800,Good low cal snack,This is a tasty low cal snack and the single serve bags are good for those who won't rest until the bag is empty.  If you need to watch your sodium this is not a low sodium food.  The Jalapeno is spicy without burning your tongue and lips.
485777,485778,B001RVFERK,A1AN6VU7LTA960,rob4merchant,1,1,5,1343347200,Addicted!,"I've tried every single flavor of Pop Chips they make.  They are all tasty, but barbecue is IT for me!  These have been my salvation while dieting.  One serving practically fills an entire cereal bowl, but has way less fat and calories than traditional chips.  I'm hooked!  I highly recommend trying these!"
485778,485779,B001RVFERK,A10B0RPG0JI7AF,TSMUSIC,1,1,5,1342569600,Awesome popchips!,"Great product for weight loss help! If you are looking for a chip substitute, you need to try these. They have a great crunch and they are low in calorie."
485779,485780,B001RVFERK,A24JKH2U43M5X4,Ruby Redbird,1,1,5,1342483200,so good!,These taste like roasted marshmallows/sweet potato casserole from Thanksgiving! They are awesome! My only issue w/ them is that I cannot stop eating them.
485780,485781,B001RVFERK,A1ANPMPOYVPMSB,T. DELP,1,1,5,1342051200,pop chips,"I love these chips.  They are not only diet friendly but they taste really good. I will definetly buy them again, I love that they are a one serving package so I don't have to figure out how many I can eat at a sitting."
485781,485782,B001RVFERK,A2RD753QZWN1OE,totmomma,1,1,5,1341100800,yum yum,These popchips are the best and they only have 100 calories per bag!  I can have a bag everyday they are so good.
485782,485783,B001RVFERK,A3BLM2W246JK39,annette,1,1,5,1341014400,We love Pop Chips!,"We love pop chips at our house, they are a great addition to a Weight Watchers diet. They are kind of pricey when they are regular priced at the store, So we buy them in bulk either on Amazon, or when they go on sale at CVS pharmacy. Our favorite flavor is the BBQ. Great snack, no guilt!"
485783,485784,B001RVFERK,A33PLZ7SD5MCG0,Patty Kaye,1,1,4,1340496000,Love the texture and the flavor,"I'm a big fan of Sea Salt & Vinegar chips, so my daughter decided to surprise me with these new Popchips.  I really like the different texture...light, tender, and crisp.  The salt and vinegar taste is strong and tangy but not overwhelming.  I like the individual packages, because I actually stop eating when I finish a bag.<br /><br />In each bag there are about 18 large chips, 3 grams of fat (not bad!), 100 calories, 15 g of carbohydrates, 140 mg of salt, and no cholesterol.  They are vegan friendly, parve (no meat or dairy), and gluten free.<br /><br />The package says they are healthier because they are not fried and they are tastier because they are not baked.  They use heat and pressure to ""pop"" the potatoes into light and airy (my description) chips.<br /><br />Finally, these packages have a ""use by"" date of nearly a year, much longer than regular chips."
485784,485785,B001RVFERK,AIW77UMHDBGLU,Calliegirl,1,1,4,1332288000,"Love them, BUT NOT ALL FLAVORS","We really love Popchips or at least we love the BBQ and the Orginal. Good and crunchy without all the fat and calories. The single serve bags are really great. Costco really has the best price, when they are available there. Since we are a big fan of Jalapeno, we went ahead and ordered them here at Amazon,even though the price was high, and we regret that purchase, the Jalapeno flavor is just wrong. Awful would be the right description. We also tried the Cheddar and that on also failed badly for us. So, we will stick to the BBQ and the Orginals."
485785,485786,B001RVFERK,A31J374YOS01NC,Christopher A. Moreno,1,1,5,1332028800,Great Flavor,"I recently discovered Popchips and their greatness. So I have been trying them out flavor by flavor. The Chili Lime has is now my favorite. It had previously been the Salt & Pepper. It is def not too spicy, so don't let that scare you. If anything the lime is the highest note of flavor. If you already like Popchips, this is a new great flavor to try. If you have never tried them, then this is a great flavor to start with."
485786,485787,B001RVFERK,A1IW1ANBV0DPVI,Vee,1,1,5,1331769600,Soooo Yummy!,"I'm a little bit of Pop Chip addict, so was very excited to try a new flavor - I was afraid these would be too spicy as I'm not a huge spicy food lover but these are so yum - whole family loves them!"
485787,485788,B001RVFERK,A3MFU0GVZUVH3K,"Betty L. Dravis ""BETTY DRAVIS, author/reviewer""",1,1,5,1329868800,"I still like potato chips, but these are surprisingly delicious! Airy! Crispy!","These Popchips are delicious! The best thing I like about them is that they're crunchy and airy with a perfect blend of chili and lime flavoring. I love the boldness of the chili and tartness of the lime! Each chip appears to me like two thin potato chips sealed together with air inside! That might be a bit fanciful, but that's how it feels when I bite into one. They satisfy my taste buds and I get an extra jolt from the airiness and crunchiness.<br /><br />What else can I say, except: Yum! Yum! And, oh, yes, with all-natural ingredients and only 100 calories for the entire bag, my Dr. approves them too.<br /><br />Reviewed by Betty Dravis, February 22, 2012<br />Author of ""Dream Reachers"" series of books (with Chase Von)"
485788,485789,B001RVFERK,A3V1A3C9DTLPME,Peter Faden,1,1,5,1327881600,Light and delicious,"These are little airy and delicious nuggets of goodness...except of course, they aren't nuggets, lol. Really though, these chips are nice and crunchy while also being light and airy. The salt and vinegar flavor is just right...not too strong, but never lacking. Actually, my only real complaint is that i find it difficult to stop eating them. However, that is simply my cross to bear.<br /><br />Enjoy!"
